timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
972000,972000,1310988,0.0,0.021547815,-9.825804,14.623433,0,0,0,0,1
1972000,1972000,1310988,0.016759412,0.021547815,-9.758766,14.621987,0,0,0,0,1
2972000,2972000,1310988,-0.009576807,0.009576807,-9.854534,14.622433,0,0,0,0,1
3972000,3972000,1310988,0.02633622,0.0047884034,-9.773131,14.623356,0,0,0,0,1
4972000,4972000,1310988,0.011971008,0.0,-9.770737,14.622298,0,0,0,0,1
5972000,5972000,1310988,0.007182605,-0.007182605,-9.821015,14.622655,0,0,0,0,1
6972000,6972000,1310988,-0.009576807,0.011971008,-9.832987,14.622263,0,0,0,0,1
7972000,7972000,1310988,-0.0023942017,-0.02633622,-9.816227,14.623379,0,0,0,0,1
8972000,8972000,1310988,-0.011971008,-0.0047884034,-9.775525,14.623306,0,0,0,0,1
9972000,9972000,1310988,-0.0047884034,-0.019153614,-9.85214,14.623167,0,0,0,0,1
10972000,10972000,1310988,-0.0047884034,-0.011971008,-9.787497,14.622623,0,0,0,0,1
11972000,11972000,1310988,0.0,-0.007182605,-9.830592,14.622013,0,0,0,0,1
12976000,12976000,1310988,-0.0047884034,-0.016759412,-9.859323,14.6234455,0,0,0,0,1
13972000,13972000,1310988,0.0047884034,-0.0023942017,-9.825804,14.622684,0,0,0,0,1
14972000,14972000,1310988,0.0047884034,-0.0047884034,-9.78989,14.622144,0,0,0,0,1
15972000,15972000,1310988,0.021547815,0.009576807,-9.821015,14.622195,0,0,0,0,1
16972000,16972000,1310988,0.019153614,-0.0047884034,-9.768343,14.622593,0,0,0,0,1
17972000,17972000,1310988,-0.019153614,0.0023942017,-9.792285,14.623019,0,0,0,0,1
18972000,18972000,1310988,0.02633622,-0.0023942017,-9.753978,14.623213,0,0,0,0,1
19972000,19972000,1310988,-0.009576807,0.02633622,-9.830592,14.621992,0,0,0,0,1
20972000,20972000,1310988,0.009576807,0.007182605,-9.782708,14.622488,0,0,0,0,1
21972000,21972000,1310988,0.0023942017,0.009576807,-9.818622,14.623149,0,0,0,0,1
22972000,22972000,1310988,-0.011971008,-0.0047884034,-9.746795,14.622491,0,0,0,0,1
23972000,23972000,1310988,-0.0023942017,-0.0023942017,-9.77792,14.622995,0,0,0,0,1
24976000,24976000,1310988,-0.019153614,-0.019153614,-9.809045,14.623217,0,0,0,0,1
25972000,25972000,1310988,0.0047884034,0.007182605,-9.835381,14.623052,0,0,0,0,1
26972000,26972000,1310988,0.009576807,0.0023942017,-9.797073,14.622481,0,0,0,0,1
27972000,27972000,1310988,-0.023942016,0.0,-9.828198,14.621971,0,0,0,0,1
28972000,28972000,1310988,0.021547815,-0.02873042,-9.844957,14.621936,0,0,0,0,1
29972000,29972000,1310988,-0.0023942017,-0.019153614,-9.751583,14.622051,0,0,0,0,1
30972000,30972000,1310988,-0.031124622,-0.01436521,-9.813833,14.622241,0,0,0,0,1
31972000,31972000,1310988,-0.033518825,0.019153614,-9.849746,14.622334,0,0,0,0,1
32972000,32972000,1310988,-0.02633622,0.016759412,-9.835381,14.6224375,0,0,0,0,1
33972000,33972000,1310988,0.0023942017,0.0,-10.3214035,14.621944,0,0,0,0,1
34972000,34972000,1310988,0.016759412,0.033518825,-9.813833,14.621205,0,0,0,0,1
35984000,35984000,1310988,-0.007182605,0.007182605,-9.765948,14.620034,0,0,0,0,1
36972000,36972000,1310988,-0.007182605,0.0,-9.682152,14.618431,0,0,0,0,1
37972000,37972000,1310988,-0.009576807,0.0,-9.768343,14.618149,0,0,0,0,1
38972000,38972000,1310988,0.0023942017,0.01436521,-9.782708,14.617688,0,0,0,0,1
39976000,39976000,1310988,0.011971008,0.035913024,-9.753978,14.617066,0,0,0,0,1
40972000,40972000,1310988,-0.016759412,-0.016759412,-9.813833,14.61633,0,0,0,0,1
41972000,41972000,1310988,0.007182605,-0.035913024,-9.665392,14.616548,0,0,0,0,1
42972000,42972000,1310988,0.007182605,0.0023942017,-9.737218,14.616902,0,0,0,0,1
43972000,43972000,1310988,-0.0023942017,0.011971008,-9.840169,14.616218,0,0,0,0,1
44972000,44972000,1310988,0.0,0.01436521,-8.710106,14.61591,0,0,0,0,1
45972000,45972000,1310988,0.0023942017,0.0,-9.89763,14.617219,0,0,0,0,1
46972000,46972000,1310988,0.02873042,0.0047884034,-8.372523,14.6169,0,0,0,0,1
47972000,47972000,1310988,0.033518825,-0.059855044,-10.491392,14.615978,0,0,0,0,1
48968000,48968000,1310988,0.0047884034,-0.0047884034,-8.384495,14.6164055,0,0,0,0,1
49972000,49972000,1310988,-0.033518825,0.08140286,-10.012551,14.617345,0,0,0,0,1
50972000,50972000,1310988,0.02633622,-0.038307227,-11.777079,14.617578,0,0,0,0,1
51972000,51972000,1310988,0.016759412,-0.05267244,-8.738836,14.61624,0,0,0,0,1
52972000,52972000,1310988,-0.023942016,0.035913024,-8.765172,14.6171875,0,0,0,0,1
53972000,53972000,1310988,-0.016759412,-0.031124622,-10.0029745,14.616774,0,0,0,0,1
54972000,54972000,1310988,-0.023942016,0.0047884034,-9.346964,14.616448,0,0,0,0,1
55972000,55972000,1310988,0.011971008,0.06703765,-8.913613,14.61913,0,0,0,0,1
56972000,56972000,1310988,-0.007182605,-0.055066638,-7.3549876,14.62232,0,0,0,0,1
57972000,57972000,1310988,0.51954174,-0.557849,-9.710882,14.623594,0,0,0,0,1
58972000,58972000,1310988,0.2777274,-0.2873042,-9.9550905,14.623072,0,0,0,0,1
59976000,59976000,1310988,0.6607997,-0.62728083,-9.7084875,14.62323,0,0,0,0,1
