timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
63356803,63.916016,22689.39,0,29,14413,65536,0,3,255
64357518,273.3125,272.3503,0,29,6404,65536,0,3,255
65358267,469.49512,234.24603,0,29,5923,65536,0,3,255
66359095,665.23145,221.36682,0,29,6151,65536,0,3,255
67359124,861.67773,215.14308,0,29,4270,65536,0,3,255
68359864,1057.3027,211.2122,0,29,4082,65536,0,3,255
69359877,1249.2988,208.0122,0,29,7648,65536,0,3,255
70360684,1446.4541,206.43875,0,29,6908,65536,0,3,255
71360724,1646.3057,205.61504,0,29,4071,65536,0,3,255
72361539,1838.6064,204.11829,0,29,7271,65536,0,3,255
73362334,2033.5918,203.18956,0,29,6528,65536,0,3,255
74363350,2227.2617,202.3061,0,29,7773,65536,0,3,255
75363874,2423.0928,201.75813,0,29,7772,65536,0,3,255
76364864,2619.1855,201.30736,0,29,7409,65536,0,3,255
77365471,2816.0,200.97797,0,29,6692,65536,0,3,255
78366296,3016.7559,200.95215,0,29,1635,65536,0,3,255
79367085,3212.287,200.60371,0,29,1777,65536,0,3,255
80367095,3408.4102,200.34021,0,29,724,65536,0,3,255
81367860,3604.7275,200.1084,0,29,1088,65536,0,3,255
82367870,3798.329,199.76608,0,29,2111,65536,0,3,255
83367948,3993.87,199.5542,0,29,1860,65536,0,3,255
84368770,4185.0986,199.1502,0,29,5170,65536,0,3,255
85369465,4382.2676,199.05391,0,29,2197,65536,0,3,255
86370275,4576.2666,198.8273,0,29,2356,65536,0,3,255
87371089,4765.0,198.40028,0,29,9195,65536,0,3,255
88371095,4965.9277,198.50127,0,29,2295,65536,0,3,255
89371990,5162.0234,198.40198,0,29,2660,65536,0,3,255
90372693,5358.9463,198.34206,0,29,2377,65536,0,3,255
91373479,5557.456,198.34248,0,29,2180,65536,0,3,255
92374269,5754.87,198.3051,0,29,1695,65536,0,3,255
93375102,5949.329,198.17148,0,29,3350,65536,0,3,255
94375249,6144.0,198.0577,0,29,3035,65536,0,3,255
95375868,6340.3438,198.00035,0,29,3790,65536,0,3,255
96376674,6536.468,197.9387,0,29,2722,65536,0,3,255
97377468,6730.2373,197.81152,0,29,3579,65536,0,3,255
98377480,6926.507,197.76744,0,29,3660,65536,0,3,255
99378299,7123.2188,197.73366,0,29,4038,65536,0,3,255
100379076,7318.8955,197.67395,0,29,4557,65536,0,3,255
101379100,7517.506,197.69844,0,29,3240,65536,0,3,255
102379877,7713.41,197.64853,0,29,3247,65536,0,3,255
103380695,7907.6465,197.55925,0,29,4573,65536,0,3,255
104381480,8107.9453,197.62224,0,29,4345,65536,0,3,255
105382278,8307.42,197.66257,0,29,3772,65536,0,3,255
106382336,8499.376,197.52966,0,29,4852,65536,0,3,255
