gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
0.028619139,0.0025511112,0.3403139,0.38191682,1.4763874,-9.066647
0.016631495,-0.0077921175,0.6067583,0.17221873,2.465951,-8.37669
-0.0065738433,-0.047049116,0.8281467,0.603773,0.25343403,-7.334498
-0.04299864,-0.085052826,0.828791,0.038012873,-0.5743144,-7.16663
-0.13845754,-0.1688175,0.6218955,0.0005116944,-0.63463396,-6.892241
-0.30716026,-0.27191663,0.39181882,0.30560333,0.1753305,-6.1931515
-0.43542323,-0.32263717,0.43805596,0.103963204,0.68622947,-6.0415435
-0.5559203,-0.37079644,0.526786,0.11461147,0.36542115,-6.2254543
-0.64923966,-0.37074843,0.6090664,0.18283142,0.56146365,-6.1116037
-0.7324735,-0.40835544,0.6158976,-0.021969797,0.106591485,-5.932919
-0.78908575,-0.42291275,0.58403563,0.048435517,0.2771922,-6.222608
-0.7767594,-0.41781554,0.5182263,0.27575222,-0.12230404,-6.015019
-0.8107265,-0.4200684,0.45737213,0.07912219,0.2270051,-5.7853637
-0.77324873,-0.41067153,0.4348386,0.17695485,-0.18882476,-5.7622023
-0.78141713,-0.42930138,0.47633725,0.07372057,0.075635195,-6.1557455
-0.6998583,-0.40231588,0.5050553,0.046933293,0.1505851,-6.1266074
-0.67027795,-0.3805962,0.5081599,-0.021632984,0.08701438,-6.5163174
-0.58052874,-0.3445482,0.5267689,0.11213502,0.1323923,-6.358041
-0.5197868,-0.3391236,0.4796775,0.11797338,0.17551738,-6.439678
-0.46785682,-0.29199836,0.45993638,0.09090745,0.072681494,-6.553891
-0.35731295,-0.2258782,0.44260418,0.00028697168,0.40860033,-6.729067
-0.22682868,-0.15137157,0.44466212,0.25979492,0.15074524,-6.6597233
-0.16845,-0.10532074,0.46088314,0.23769817,0.40720382,-6.7204213
-0.09310718,-0.0857804,0.4686943,0.14728431,0.03635163,-7.0428085
-0.002922324,-0.026754005,0.46079046,0.06929617,-0.15170184,-7.11971
0.015092427,0.0136521645,0.46072638,-0.108513296,0.046435095,-7.3056536
0.08518255,0.0526176,0.41775778,-0.28423855,0.21749161,-7.648641
0.12600897,0.082169786,0.4056601,0.112846486,0.21393645,-7.4664297
