gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
-0.016950889,-0.005020945,-0.3717727,0.06763557,-1.2955538,-0.74834
-0.03809598,0.0040040207,-0.62562066,-0.27381444,-2.2358196,-1.8527355
-0.02103283,0.031672336,-0.84612745,-0.5864243,0.20729227,-2.6000116
0.0055482993,0.0771934,-0.8536902,0.6692377,0.91588664,-2.8130038
0.13220586,0.15944207,-0.6301159,0.21514665,0.44929123,-2.458239
0.3029851,0.26103288,-0.34175736,-0.5094585,0.106040694,-2.3024316
0.42528722,0.28087354,-0.3614071,0.34463853,-0.33632353,-2.5615227
0.5178906,0.30537188,-0.4352981,0.8178428,-0.10312759,-2.0745642
0.6444508,0.30371907,-0.45875028,-0.4608428,-0.48075193,-2.1969852
0.6900849,0.29632476,-0.42684332,-0.31441748,0.34621525,-2.5891652
0.6746927,0.31832647,-0.35547838,0.42626458,0.22742683,-2.683771
0.63959175,0.30713072,-0.2829403,0.01971231,0.22718908,-2.5492654
0.68598026,0.34138966,-0.23426291,-0.5682763,-0.24115647,-2.5862563
0.6336849,0.3174713,-0.21349974,0.1366984,0.558546,-3.2133696
0.6183458,0.32741165,-0.30275202,0.8876179,0.23096228,-2.6681871
0.52217,0.34546953,-0.35453397,-0.20668757,-0.5512154,-2.7865694
0.47348455,0.34657827,-0.37611073,-0.28665283,0.12501833,-2.5361204
0.37123805,0.28421903,-0.38628292,0.48935005,0.31543246,-2.5535967
0.2824511,0.26234224,-0.35390738,0.105336346,-0.50027204,-2.6289558
0.25240514,0.20668405,-0.34201747,-0.27892348,-0.1576988,-2.551838
0.18466836,0.116249844,-0.32799622,0.36551785,0.081373,-2.4155996
0.043923188,0.019343741,-0.32599205,0.20059197,-0.05056343,-2.359416
-0.006093687,-0.010122216,-0.35489035,-0.36759135,-1.0781271,-2.4396327
-0.056941103,-0.036299925,-0.33298948,-0.13990815,-0.0038605842,-2.3634715
-0.16040598,-0.1027973,-0.32644233,0.48897097,0.69084924,-2.0494828
-0.1962402,-0.08889724,-0.32846597,0.14812863,-0.24944574,-1.6976376
-0.2627452,-0.12016038,-0.30066043,0.08918588,-0.46099684,-1.0300194
-0.30187473,-0.14863291,-0.29001623,0.45898572,0.5461968,-1.693369
-0.38674086,-0.20032904,-0.2854377,0.2131861,-0.2204717,-1.7030436
-0.50857717,-0.24984977,-0.32015106,-0.22828315,-1.0498297,-1.4302701
-0.478241,-0.27146712,-0.29472625,0.46565822,0.1621789,-1.3551126
-0.5418651,-0.28499547,-0.28873435,-0.13650954,0.55258507,-2.0033798
-0.6128828,-0.25830302,-0.3041235,-0.56887543,-0.27518174,-1.3906096
-0.64968884,-0.27254957,-0.32871357,0.18345872,-0.55145144,-1.6657852
-0.64466095,-0.28601342,-0.31818056,0.038491637,0.6499459,-1.7802863
-0.6389896,-0.25948423,-0.26282513,-0.35876897,0.40330815,-1.0766755
-0.64945984,-0.28653607,-0.25441158,0.42501968,-0.8774661,0.18200393
-0.63407075,-0.31702337,-0.26053402,0.40079123,-0.8159451,-0.6077625
-0.62601197,-0.31149444,-0.24731863,-0.29430598,-0.7479963,-1.7503704
-0.7157649,-0.30863515,-0.28464124,-0.08593137,0.66303253,-1.6189417
-0.7065739,-0.25856355,-0.24818036,0.03406903,0.42913586,-1.3665301
-0.68815005,-0.25845358,-0.25518107,0.34330037,-0.63185704,-0.8131294
-0.688616,-0.24098103,-0.2389334,0.33775812,0.031963013,-0.44897032
-0.7091944,-0.22554901,-0.24387527,-0.06901734,-0.20070107,-0.9511761
-0.68263716,-0.25468564,-0.25975177,0.43878964,0.14140424,-1.6175503
-0.51529795,-0.2465372,-0.2503645,-0.21375908,0.007038778,-1.3685206
-0.45795283,-0.2690057,-0.27067906,-0.36569235,-0.54568475,-0.94532686
-0.42784074,-0.2607394,-0.26632917,0.12905914,-0.40283895,-0.70049554
-0.43469015,-0.2363438,-0.22567835,0.14060509,0.9856934,-0.5024808
-0.45733958,-0.24746172,-0.18332146,0.27031142,0.21299045,-0.15998809
-0.32338914,-0.2275192,-0.15301387,0.037708916,-0.7326735,-0.009028318
-0.30861562,-0.18667062,-0.15015498,-0.13097022,0.44487935,-0.55475986
-0.2869522,-0.19102044,-0.15509266,0.1372674,0.97680235,-0.9178789
-0.2590727,-0.19512276,-0.17073569,0.19059987,0.9436374,-0.3523697
-0.22782283,-0.16252597,-0.19777896,0.20106077,-0.08685846,-0.42866018
-0.2889591,-0.095282,-0.20284447,0.078898236,-0.64649254,-0.07587696
-0.2999381,-0.10220985,-0.20931247,-0.47254688,-0.17653756,-0.33288977
-0.32016772,-0.11846076,-0.19926426,-0.11465163,0.69025934,-0.6063902
-0.25962025,-0.11660145,-0.20750163,0.5651363,0.41747788,-0.009512221
-0.19449186,-0.1357665,-0.21654737,0.67629176,0.42385685,0.22650859
-0.10926533,-0.018487953,-0.22808217,-0.7471472,-0.39769563,0.14659771
-0.09333162,0.0062450273,-0.22415479,-0.3911234,-0.33923227,-0.010812243
-0.027305719,0.018148825,-0.1620808,0.4715467,0.28647614,-0.4472002
0.014013189,0.015956013,-0.17351669,-0.18575874,-1.1018358,-0.5372496
0.060824636,0.010941807,-0.17005728,-0.16703911,1.3665875,-0.39715156
0.060504127,-0.00043958882,-0.17358053,-0.037963595,0.75103974,0.48893422
0.05150635,-0.030534964,-0.18513791,-0.3534279,-1.6224983,0.4406378
0.057093635,-0.036232736,-0.16944322,-0.43426773,0.2271062,0.42479622
0.092144124,-0.020574,-0.14520113,0.45942956,1.4394722,0.4648587
0.079761915,-0.040179677,-0.15655717,-0.6104039,-1.5779054,0.4262698
0.09341876,-0.023656728,-0.14230305,-0.54179585,-0.42825976,0.46564367
0.07092859,-0.001959015,-0.12825063,0.06035878,1.0085825,-0.043815605
0.082547046,0.03411675,-0.12132986,-0.49986944,-0.1534336,0.62231624
0.035593063,0.04155799,-0.16018337,0.18473607,-0.8001351,0.9082243
0.009786797,0.040429987,-0.15890992,-0.7015907,-1.2799448,0.42008725
-0.032500137,0.07472804,-0.12895831,-0.04951087,0.80453926,-0.18687332
-0.06299066,0.068130925,-0.10174571,0.6543292,0.7074846,0.9398425
-0.12592298,0.089210145,-0.11657379,-0.67643225,-1.2727733,0.42483684
-0.1431304,0.043199394,-0.13793714,-0.30666295,1.8140231,0.72640336
-0.14444652,-0.011280754,-0.13677782,0.09181108,-0.40783018,1.1890017
-0.087241866,0.028179629,-0.1410634,-0.20324723,-1.5831859,0.49847385
-0.08819582,0.028817069,-0.1460236,-0.29970905,1.1136491,0.35677707
-0.118762426,0.025422204,-0.08442532,0.18149653,0.015605771,0.9852363
-0.10960897,0.04688426,-0.10326258,0.019706024,0.27183405,0.37203443
-0.11960812,0.062058434,-0.09998305,0.061288152,0.9181813,1.0100338
-0.015073831,-0.023977438,-0.11575964,-0.027254978,-0.6545305,1.3339959
-0.0004362196,-0.021546964,-0.14365555,-0.035164878,-0.5039555,1.048982
0.008811329,-0.043268397,-0.12073461,-0.07623968,0.9206773,1.1488749
-0.017752739,-0.06532373,-0.12002418,-0.22929665,0.21989602,0.78333056
-0.03299006,-0.06167562,-0.15479858,0.42337206,0.37717527,0.9819244
-0.031177519,-0.02621766,-0.10678255,-0.93903244,-0.67764735,0.6034823
-0.06319212,0.02448277,-0.092946395,-0.4461864,-0.105958216,0.7656135
-0.06988138,0.02241851,-0.07566549,0.056013253,0.05715413,1.3040953
-0.08989847,0.015973741,-0.08086632,-0.35837922,1.5748252,0.8189925
-0.090548314,0.024571192,-0.07341752,0.051740386,0.87576264,0.86758476
-0.10042542,0.012379691,-0.09253864,-0.4078279,-2.5074637,1.1675825
-0.15832658,-0.0113026695,-0.12739184,-0.25130117,0.8285211,1.3207356
-0.12886222,0.0013217713,-0.07496525,0.20364432,1.6752678,0.7696121
-0.1401088,-0.013288742,-0.10085131,-0.10760965,-1.2325741,0.25591192
-0.16511948,0.0061364733,-0.090912886,-0.19713466,0.9168581,0.87967634
-0.0825301,-0.050091468,-0.08492865,-0.17025094,0.14323024,0.8924588
-0.0949933,-0.051382627,-0.10786832,-0.035384547,-0.845247,1.0880647
-0.051324904,-0.07373493,-0.11335219,-0.13543834,0.23816395,1.5926449
-0.017540483,-0.09549819,-0.09502982,0.40583152,0.023727395,1.3217105
0.0058896467,-0.09309974,-0.047951277,-1.096153,-0.16650315,0.8459845
0.0573267,-0.0873803,-0.038660973,-0.2956236,-0.06633576,0.67617375
0.08078198,-0.06959804,-0.062611036,0.6516316,-0.2905432,0.5463086
0.085744575,-0.049570516,-0.080638684,-0.3156827,-0.37988037,0.3303632
0.10639659,-0.0075687515,-0.0921229,-0.59515595,-0.21142568,0.4954593
0.08735986,-0.024420073,-0.083657265,-0.30198863,-0.3765059,0.70406604
0.10626811,-0.011813226,-0.039276075,-0.16015624,0.80556536,-0.20937565
0.103034705,0.0025524958,-0.025116168,-0.24118413,0.96233845,0.4337916
0.11668006,-0.013630526,-0.04352233,-0.17606603,-1.3350251,0.99796945
0.11428147,-0.037348963,-0.05604655,0.12470078,0.984287,0.71191466
0.15176877,-0.054489624,-0.049727205,0.07381708,-0.24357153,1.705023
0.0988139,0.044587463,-0.058828566,-0.372735,-1.8384405,1.0230024
0.054896533,0.050109647,-0.058417175,0.4750596,2.4759662,0.83930236
0.013002439,0.0455467,0.0093959635,0.16862448,0.20312983,1.2240868
-0.03573608,0.052823126,-0.034563247,-0.25506172,-1.5776107,0.8648522
-0.037523147,0.055939708,-0.028495809,-0.34688213,0.60832036,0.5894914
0.040594645,0.009094499,-0.065156914,-0.19695403,0.06420739,0.7393191
0.08733754,-0.0003252947,-0.060843613,-0.11603272,-0.40298954,0.67471707
0.088694334,-0.0034552352,-0.040968306,-0.28967872,0.14682283,0.9439904
0.12660904,0.01964104,-0.028206486,0.56479895,1.072669,0.83244234
0.14116156,0.020929841,0.014833135,-0.14512523,-0.34325296,0.5327197
0.07343645,0.022952395,-0.0054917806,-0.3308663,-0.5178237,0.95934397
0.05029847,0.05326911,-0.029710371,0.70536274,-0.32613957,1.4617664
0.0453721,0.07798577,-0.027453693,-0.5490312,0.8899255,0.23381871
0.061834224,0.075459056,-0.044787664,-0.11514047,0.7177406,0.5740254
0.039491307,0.0685525,-0.04014628,0.026771335,-0.8893752,0.91895026
0.055679556,0.015451717,-0.06325529,0.24001321,0.7998871,0.06859384
0.078319326,0.00036508983,-0.014885329,0.42680857,0.19733411,0.5047226
0.04991613,-0.01553483,-0.037402675,-0.61704284,-0.6937137,0.75842524
-0.0029906027,-0.0074691228,-0.02392223,-0.23041648,1.6625732,0.30838603
0.0066262614,-0.029465597,-0.017322812,-0.06831972,0.28820246,0.48306757
0.05878119,-0.0048396904,-0.018421043,-0.12802412,-1.1724443,1.2471853
0.043111794,0.019032022,-0.036685638,-0.2825688,0.051401496,0.94963866
0.06348986,0.015857918,-0.026639022,-0.26089498,0.8976666,0.59111494
0.06772589,-0.003998414,-0.047636174,0.13078062,0.020591129,0.6335323
0.048791293,-0.028438885,-0.046335664,-0.313425,0.21828084,0.6173746
0.085094385,0.043870293,0.01897443,0.07293859,0.31474257,1.0330251
0.08048904,0.023390323,-0.020135555,-0.30307052,0.31681362,0.06255369
0.048116725,0.023282029,-0.020985402,-0.21802926,1.5519013,0.7847849
0.090923816,0.033437185,0.0022418005,0.18716599,0.63643515,0.7986474
0.10252065,0.028623687,-0.010562003,-0.65793145,-0.2879458,0.3037535
0.07058556,0.07134478,-0.0020574036,-0.14432348,0.49425614,0.96952325
0.09104603,0.054389305,-0.0071723643,0.024825258,-0.9406768,1.4027587
0.100775436,0.05134202,0.00021674196,-0.51910704,1.3147206,0.65993494
0.13546877,0.061194688,0.01749671,-0.7419678,-0.059744366,1.0840509
0.14070949,0.06804306,0.020356245,0.0836544,0.58710897,0.9278031
0.14691779,0.06795341,0.015340605,-0.052160446,1.104398,0.5194643
0.13180353,0.057846718,0.032119326,-0.688675,-1.0624472,0.9722203
0.15229493,0.052161213,0.017750284,-0.108849555,-0.041756462,0.42887673
0.19609575,0.008508589,0.020606425,-0.5060904,0.20825742,0.7188035
0.19098261,-0.0022347104,0.00567526,-0.52412367,-0.22263002,0.70457834
