timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
532000,1310988,1310988,1310996,1311004,0,0.0029559855,0.0014745796,0.0014830875,0.0,1310988,1310988,1310996,1311004,0,0.0005312212,0.0002627833,0.00026847873,0.0,1,1,1,0,1,1,1,0
536000,1310988,1310988,1310996,1311004,0,0.0036946167,0.001857162,0.0018384885,0.0,1310988,1310988,1310996,1311004,0,0.00038187014,0.00019157837,0.00019037974,0.0,1,1,1,0,1,1,1,0
728000,1310988,1310988,1310996,1311004,0,0.0023913216,0.0011971326,0.0011934104,0.0,1310988,1310988,1310996,1311004,0,0.0004368979,0.00021838181,0.00021851646,0.0,1,1,1,0,1,1,1,0
928000,1310988,1310988,1310996,1311004,0,0.0024448615,0.0012226069,0.0012226069,0.0,1310988,1310988,1310996,1311004,0,0.00031595724,0.00015797878,0.00015797878,0.0,1,1,1,0,1,1,1,0
1128000,1310988,1310988,1310996,1311004,0,0.008420195,0.007414571,0.0048986394,0.0,1310988,1310988,1310996,1311004,0,0.0008517437,0.0004940916,0.000682744,0.0,1,1,1,0,1,1,1,0
1328000,1310988,1310988,1310996,1311004,0,0.020682102,0.013603792,0.008501841,0.0,1310988,1310988,1310996,1311004,0,0.0014638702,0.0018357215,0.000604453,0.0,1,1,1,0,1,1,1,0
1528000,1310988,1310988,1310996,1311004,0,0.013888175,0.017192777,0.007832793,0.0,1310988,1310988,1310996,1311004,0,0.00038771852,0.0008321971,0.00065206067,0.0,1,1,1,0,1,1,1,0
1732000,1310988,1310988,1310996,1311004,0,0.003631828,0.017492138,0.014978429,0.0,1310988,1310988,1310996,1311004,0,0.0006939637,0.0009774452,0.00065354444,0.0,1,1,1,0,1,1,1,0
1928000,1310988,1310988,1310996,1311004,0,0.013189494,0.01658272,0.018313134,0.0,1310988,1310988,1310996,1311004,0,0.0025757866,0.0012070017,0.0019285413,0.0,1,1,1,0,1,1,1,0
2132000,1310988,1310988,1310996,1311004,0,0.014105126,0.006176097,0.008934308,0.0,1310988,1310988,1310996,1311004,0,0.001966629,0.0014240622,0.0006729479,0.0,1,1,1,0,1,1,1,0
2328000,1310988,1310988,1310996,1311004,0,0.029357651,0.008053571,0.02138424,0.0,1310988,1310988,1310996,1311004,0,0.0021186636,0.00083990605,0.001507673,0.0,1,1,1,0,1,1,1,0
2528000,1310988,1310988,1310996,1311004,0,0.0037032003,0.004550975,0.0021127276,0.0,1310988,1310988,1310996,1311004,0,0.0004983341,0.00030890453,0.000498838,0.0,1,1,1,0,1,1,1,0
2728000,1310988,1310988,1310996,1311004,0,0.007504669,0.003920279,0.010634664,0.0,1310988,1310988,1310996,1311004,0,0.0006006838,0.00052053336,0.0010860407,0.0,1,1,1,0,1,1,1,0
2932000,1310988,1310988,1310996,1311004,0,0.008266249,0.008654032,0.016801434,0.0,1310988,1310988,1310996,1311004,0,0.001977764,0.0023950269,0.0015102531,0.0,1,1,1,0,1,1,1,0
3128000,1310988,1310988,1310996,1311004,0,0.005918563,0.018463558,0.01429869,0.0,1310988,1310988,1310996,1311004,0,0.00060246146,0.0007017442,0.00035736445,0.0,1,1,1,0,1,1,1,0
3332000,1310988,1310988,1310996,1311004,0,0.009197416,0.019678174,0.028539583,0.0,1310988,1310988,1310996,1311004,0,0.00013270597,0.00011187493,0.00011646001,0.0,1,1,1,0,1,1,1,0
3528000,1310988,1310988,1310996,1311004,0,0.014642036,0.014868223,0.008481106,0.0,1310988,1310988,1310996,1311004,0,0.0003910392,0.00075699354,0.0004298014,0.0,1,1,1,0,1,1,1,0
3728000,1310988,1310988,1310996,1311004,0,0.014448205,0.01802788,0.004026059,0.0,1310988,1310988,1310996,1311004,0,0.0003924686,0.0012536583,0.0011903577,0.0,1,1,1,0,1,1,1,0
3932000,1310988,1310988,1310996,1311004,0,0.0029910016,0.0013280736,0.0035555644,0.0,1310988,1310988,1310996,1311004,0,0.00045573828,0.00029128097,0.00052916113,0.0,1,1,1,0,1,1,1,0
4124000,1310988,1310988,1310996,1311004,0,0.009714663,0.01263378,0.00756193,0.0,1310988,1310988,1310996,1311004,0,0.0006897757,0.00053348736,0.0009569295,0.0,1,1,1,0,1,1,1,0
