timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5012000,0.0,0.0,0.0,1
5064000,0.0,0.0,0.0,1
6012000,0.0,0.0,0.0,1
6960000,0.0,0.0,0.0,1
7960000,0.0,0.0,0.0,1
8964000,0.0,0.0,0.0,1
9960000,0.0,0.0,0.0,1
11012000,0.0,0.0,0.0,1
11960000,0.0,0.0,0.0,1
12960000,0.0,0.0,0.0,1
14012000,0.0,0.0,0.0,1
14968000,0.0,0.0,0.0,1
16012000,0.0,0.0,0.0,1
16960000,0.0,0.0,0.0,1
17960000,0.0,0.0,0.0,1
18964000,0.0,0.0,0.0,1
19964000,0.0,0.0,0.0,1
20964000,0.0,0.0,0.0,1
21968000,0.0,0.0,0.0,1
23012000,0.0,0.0,0.0,1
24012000,0.0,0.0,0.0,1
25012000,0.0,0.0,0.0,1
25968000,0.0,0.0,0.0,1
26968000,0.0,0.0,0.0,1
27972000,0.0,0.0,0.0,1
28960000,0.0,0.0,0.0,1
29960000,0.0,0.0,0.0,1
30960000,0.0,0.0,0.0,1
31960000,0.0,0.0,0.0,1
32960000,0.0,0.0,0.0,1
33960000,0.0,0.0,0.0,1
34712000,0.0,0.0,0.0,1
70112000,0.0,0.0,0.0,1
70160000,0.0,0.0,0.0,1
71064000,0.0,0.0,0.0,1
72064000,0.0,0.0,0.0,1
