timestamp,rtl_time_s,rtl_limit_fraction
11020000,0.0,0.0
12020000,0.03763929,4.1821437e-05
13056000,0.027849033,3.0943374e-05
14068000,0.046884913,5.209435e-05
15096000,0.033678144,3.742016e-05
16108000,0.107907906,0.000119897675
17120000,0.14462428,0.00016069366
18124000,0.105656646,0.000117396274
19140000,0.049574878,5.50832e-05
20148000,0.064757735,7.195304e-05
21152000,0.032036826,3.5596477e-05
22160000,0.025960734,2.8845263e-05
23172000,0.008542991,9.492213e-06
24180000,0.016706176,1.856242e-05
25192000,0.11551713,0.00012835237
26196000,0.08535764,9.484183e-05
27208000,0.054897547,6.0997278e-05
28236000,0.0001468721,1.6319123e-07
29284000,0.012857392,1.4285993e-05
30292000,0.026644748,2.9605277e-05
31304000,0.09057338,0.000100637095
32312000,0.09241037,0.0001026782
33344000,0.06621571,7.3573014e-05
34368000,0.022071782,2.4524204e-05
35372000,0.07271302,8.079225e-05
36376000,0.26583806,0.00029537562
37388000,0.59818095,0.0006646456
38396000,0.7125406,0.00079171185
39408000,0.83275604,0.0009252846
40408000,0.92235947,0.0010248439
41416000,0.94356155,0.0010484017
42428000,0.92473006,0.0010274779
43436000,0.9886102,0.0010984559
44436000,1.0461004,0.0011623338
45436000,1.0016286,0.0011129208
46452000,1.0007008,0.0011118898
47480000,1.038707,0.001154119
48488000,1.0020212,0.0011133569
49500000,1.0247349,0.0011385944
50504000,0.969868,0.0010776311
51512000,0.9918634,0.0011020706
52520000,1.0140074,0.001126675
53528000,1.078711,0.0011985678
54540000,1.082068,0.0012022979
55548000,1.0836836,0.0012040929
56552000,1.0386075,0.0011540084
57564000,0.9939974,0.0011044417
58572000,1.102222,0.0012246912
59576000,1.1192046,0.0012435608
60581000,1.0274073,0.0011415636
61584000,1.0690451,0.0011878279
62592000,1.0630683,0.001181187
63596000,1.0525466,0.0011694963
64604000,0.9776348,0.0010862609
65612000,1.0075965,0.0011195517
66612000,1.1005429,0.0012228255
67652000,0.9167204,0.0010185783
68652000,0.22033718,0.00024481912
69672000,0.1297447,0.00014416077
70688000,0.09534791,0.00010594213
71696000,0.10309744,0.00011455271
72716000,0.025834579,2.8705088e-05
