timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
29360019,0.0,0.0,0.0,0.0061907065,0.055013873,-0.06779507,0.12798189,0,0,1,0
34485669,0.0,0.0,0.0,0.003188057,0.05646174,-0.06864746,0.12395299,0,0,1,0
56408687,0.0,0.0,0.0,-0.021729391,-0.63683116,-0.05561791,0.04803369,0,0,1,0
